TAX_YEAR,ROLL_NUM,ADDRESS,YEAR_BUILT,ASSESSCLAS,BLDG_DESC,BLDG_METRE,BLDG_FEET,GARAGE,FIREPLACE,BASEMENT,BSMTDEVL,ASSESSMENT,LATITUDE,LONGITUDE
2015,1016507004,20306 TWP RD 512,2004,Exempt / Residential,2 Storey & Basement,260,2800,Y,Y,Y,Y,803000,53.39987827,-112.8775779
2015,1004505002,20334 TWP RD 510,2000,Residential,1 Storey & Basement,113,1218,Y,Y,Y,Y,463000,53.36898536,-112.8891274
2015,1016508002,20314 TWP RD 512,1940,Residential,1 Storey Basementless,99,1066,N,Y,N,N,310000,53.3998642,-112.8836085
2015,1016501007,11 20332 TWP RD 512,1953,Residential,1 Storey & Basement,110,1185,N,N,Y,Y,329000,53.39981661,-112.8896379
2015,1004503007,51020 RNG RD 203,1974,Residential,1 Storey & Basement,97,1039,Y,Y,Y,Y,401000,53.37078508,-112.8834972
2015,1027106002,51446 RNG RD 202,1977,Exempt / Farmland / Residential,Manufactured Home,187,2017,N,N,N,N,228000,53.43438257,-112.8531711
2015,1016502005,6 20332 TWP RD 512,1958,Residential,1 Storey & Basement,146,1573,Y,Y,Y,Y,399000,53.39982353,-112.886799
2015,1027105004,51456 RNG RD 202,1999,Exempt / Farmland / Residential,1 Storey & Basement,126,1351,Y,Y,Y,Y,581000,53.43451949,-112.8531713
2015,1005704000,20464 TWP RD 510,1980,Residential,1 Storey & Basement,144,1548,Y,Y,Y,Y,470000,53.37070036,-112.9233063
2015,1002703005,20162 TWP RD 510,1955,Residential,1 1/2 Storey & Basement,121,1299,Y,Y,Y,N,312000,53.37063188,-112.8495512
2015,1002702007,20154 TWP RD 510,1940,Residential,1 1/2 Storey & Basement,205,2210,N,Y,Y,N,412000,53.36705993,-112.8434765
2015,1005706005,20450 TWP RD 510,1977,Exempt / Farmland / Residential,2 Storey & Basement,203,2188,Y,Y,Y,N,414960,53.37070451,-112.9172271
2015,1002701009,20148 TWP RD 510,1935,Residential,1 1/2 Storey & Basement,124,1333,Y,Y,Y,Y,386000,53.37063333,-112.8434764
2015,1005504004,20422 TWP RD 510,1996,Residential,2 Storey Basementless,130,1400,Y,Y,N,N,465000,53.37070821,-112.9111471
2015,1016509000,1 20332 TWP RD 512,1979,Farmland / Residential,2 Storey & Basement,249,2675,Y,Y,Y,Y,479340,53.39938627,-112.8864323
2015,1005101009,51056 RNG RD 204,1963,Exempt / Farmland / Non-Residential / Residential,1 Storey Basementless,140,1512,Y,Y,Y,N,355000,53.38036939,-112.9043126
2015,1009304005,51145 RNG RD 204,1992,Exempt / Farmland / Residential,1 Storey & Basement,126,1357,Y,Y,Y,Y,408000,53.39008654,-112.9016841
2015,1004504005,20308 TWP RD 510,2007,Residential,1 Storey & Bonus Upper,180,1941,Y,Y,Y,Y,771000,53.3689777,-112.883493
2015,1022703001,51325 WYE RD,1996,Residential,1 Storey & Basement,97,1040,N,N,Y,Y,371000,53.41529473,-112.8737188
2015,1022702003,51339 WYE RD,1976,Residential,A-Frame Basementless,87,935,Y,Y,N,N,330000,53.41657897,-112.8734527
2015,1004511000,20348 TWP RD 510,1976,Residential,2 Storey & Basement,174,1871,Y,Y,Y,N,389000,53.36954395,-112.8953118
2015,1034103000,20237 TWP RD 515A,1981,Residential,Split Entry,161,1731,N,Y,Y,Y,518000,53.45307233,-112.8631346
2015,1010101002,20219 TWP RD 512,1930,Exempt / Farmland / Residential,1 Storey & Basement,88,944,N,Y,Y,N,219530,53.39598872,-112.8589106
2015,1017104009,135 51268 RNG RD 204,1948,Exempt / Residential,1 Storey & Basement,105,1128,Y,N,Y,Y,1501000,53.40974264,-112.9132439
2015,1032301002,,1940,Exempt / Farmland / Residential,1 1/2 Storey & Basement,199,2143,Y,Y,Y,N,290000,53.45115303,-112.9143986
2015,1022701005,51326 WYE RD,1976,Residential,1 Storey & Basement,172,1848,N,Y,Y,Y,446000,53.411642,-112.8759864
2015,1034102002,20251 TWP RD 515A,1981,Residential,2 Storey & Basement,276,2970,Y,Y,Y,Y,534000,53.44743373,-112.8631187
2015,1022704009,51319 WYE RD,1982,Exempt / Farmland / Residential,2 Storey Basementless,190,2045,Y,Y,N,N,383000,53.4135208,-112.865057
2015,1009105006,20321 TWP RD 512,1981,Exempt / Farmland / Residential,2 Storey & Basement,221,2381,Y,Y,Y,Y,529710,53.3931565,-112.8835604
2015,1033702000,51501 RNG RD 204,1952,Residential,1 Storey & Basement,107,1155,N,Y,Y,Y,365000,53.44158374,-112.901897
2015,1003703004,20262 TWP RD 510,1977,Exempt / Farmland / Residential,1 Storey & Basement,147,1580,Y,Y,Y,N,351000,53.37250715,-112.8741203
2015,1003704002,51015 RNG RD 203,1977,Residential,1 1/2 Storey & Basement,203,2181,Y,Y,Y,N,498000,53.37250927,-112.8771566
2015,1003701008,20244 TWP RD 510,1977,Residential,1 1/2 Storey & Basement,215,2315,N,Y,Y,N,523000,53.37250268,-112.8680477
2015,1009301001,51169 RNG RD 204,1980,Residential,1 1/2 Storey & Basement,156,1678,Y,Y,Y,Y,477000,53.39470543,-112.9014966
2015,1009103001,51144 RNG RD 203,1979,Residential,Manufactured Home,140,1507,Y,N,N,N,319000,53.39218428,-112.8835592
2015,1004509004,38 20340 TWP RD 510,1994,Residential,2 Storey & Basement,317,3416,Y,Y,Y,Y,850000,53.37436686,-112.8953205
2015,1004512008,20374 TWP RD 510,1977,Residential,1 Storey & Basement,156,1677,Y,Y,Y,N,432000,53.36995013,-112.9014941
2015,1019102506,51380A RNG RD 205,1999,Non-Residential / Residential,1 Storey & Basement,143,1536,Y,Y,Y,Y,1081000,53.42491808,-112.9267147
2015,1015701004,20248 TWP RD 512,1948,Exempt / Farmland / Residential,1 Storey Basementless,140,1512,Y,N,N,N,257000,53.39985296,-112.8710902
2015,1018301000,51245 RNG RD 210,1979,Exempt / Farmland / Residential,1 Storey & Basement,241,2592,Y,Y,Y,Y,630060,53.40600701,-112.9464046
2015,1028100004,,1993,Exempt / Farmland / Residential,1 Storey & Basement,226,2430,Y,Y,Y,Y,765090,53.43958353,-112.8848481
2015,1034301000,51577 RNG RD 203,1976,Exempt / Farmland / Residential,1 Storey & Basement,127,1368,N,Y,Y,Y,338000,53.45065424,-112.8712182
2015,1034300002,,1958,Farmland / Residential,1 Storey & Basement,100,1075,Y,N,Y,Y,247290,53.4479567,-112.8651236
2015,1027301108,51465 RNG RD 203,1970,Exempt / Farmland / Residential,1 Storey Slab on Grade,103,1113,Y,Y,N,N,200470,53.43477487,-112.872782
2015,1007303009,51173 RNG RD 210,1964,Residential,1 Storey & Basement,155,1667,Y,Y,Y,Y,484000,53.39323523,-112.9512195
2015,1033302009,51561 RNG RD 204,1997,Exempt / Farmland / Residential,1 Storey & Basement,133,1431,Y,N,Y,Y,428000,53.45407174,-112.9019269
2015,1009102003,20323 HWY 14,2002,Exempt / Farmland / Residential,2 Storey & Basement,164,1766,Y,Y,Y,Y,515000,53.3923884,-112.8896299
2015,1033303007,51559 RNG RD 204,1999,Exempt / Farmland / Residential,2 Storey & Basement,342,3682,Y,Y,Y,Y,846000,53.45015904,-112.9019178
2015,1007302001,20545 HWY 14,1985,Residential,1 1/2 Storey Basementless,125,1341,N,N,N,N,376000,53.39544799,-112.9389233
2015,1010303004,51179 WYE RD,1960,Exempt / Farmland / Residential,1 Storey & Basement,113,1216,Y,Y,Y,Y,370000,53.39521299,-112.8770945
2015,1033103002,20315 TWP RD 520,2004,Residential,1 Storey & Basement,155,1673,Y,Y,Y,Y,620000,53.45411406,-112.8837
2015,1033101103,20335 TWP RD 520,2009,Exempt / Farmland / Residential,1 Storey & Basement,280,3014,Y,Y,Y,Y,950000,53.45409959,-112.8897558
2015,1033102001,20325 TWP RD 520,2006,Residential,1 Storey & Basement,198,2126,Y,Y,Y,N,757000,53.44840085,-112.8836939
2015,1033502004,51502 RNG RD 203,2002,Residential,2 Storey & Basement,214,2304,Y,Y,Y,Y,734000,53.44698951,-112.8806536
2015,1033503002,20320 WYE RD,2007,Residential,1 Storey & Basement,111,1200,Y,N,Y,Y,498000,53.44698776,-112.8837226
2015,1033101005,20307 TWP RD 520,2004,Exempt / Farmland / Residential,2 Storey & Basement,337,3630,Y,Y,Y,Y,786000,53.45412118,-112.8806765
2015,1017701100,20464 HWY 14,1992,Exempt / Farmland / Residential,2 Storey Basementless,272,2931,Y,N,N,N,583400,53.39759987,-112.9200789
2015,1003300009,51055 RNG RD 203,1978,Residential,2 Storey & Basement,270,2908,Y,Y,Y,N,609000,53.3772455,-112.8650155
2015,1005302003,51065 RNG RD 205,1977,Residential,1 Storey & Basement,128,1379,Y,Y,Y,Y,635000,53.37917452,-112.9263358
2015,1008703009,51125 RNG RD 205,1972,Residential,Manufactured Home,127,1369,N,N,N,N,303000,53.38512645,-112.926331
2015,1008702001,51111 RNG RD 205,1977,Residential,1 1/2 Sty. Slab on Grade,60,649,N,Y,N,N,169000,53.38515401,-112.9141952
2015,1008701003,51109 RNG RD 205,1974,Exempt / Farmland / Residential,1 1/2 Storey & Basement,171,1840,Y,Y,Y,N,293000,53.38332598,-112.926332
2015,1029703004,51417 RNG RD 205,1975,Exempt / Farmland / Residential,Manufactured Home,101,1089,N,N,N,N,203100,53.42885292,-112.9264318
2015,1029702006,51429 RNG RD 205,2014,Exempt / Farmland / Residential,1 Storey & Basement,189,2031,Y,Y,Y,Y,492000,53.42885292,-112.9264318
2015,1029701008,51439 RNG RD 205,1981,Exempt / Farmland / Residential,1 Storey Basementless,205,2209,Y,N,N,N,395000,53.43066018,-112.9264409
2015,1003303003,51063 RNG RD 203,2005,Exempt / Farmland / Residential,2 Storey & Basement,204,2199,Y,Y,Y,Y,645000,53.38159988,-112.8771797
2015,1006502007,51040 RNG RD 205,1976,Exempt / Farmland / Residential,Split Level & Crawl Space,146,1574,Y,Y,Y,N,388000,53.37427504,-112.938929
2015,1008700005,51139 RNG RD 205,1974,Residential,Manufactured Home,172,1849,Y,Y,N,N,322000,53.38874568,-112.9263289
2015,1015101007,51246 RNG RD 202,1963,Exempt / Farmland / Residential,1 Storey & Basement,116,1251,Y,N,Y,Y,297000,53.40530076,-112.8650451
2015,1030501009,51436 RNG RD 205,1980,Exempt / Farmland / Residential,1 Storey & Basement,122,1317,Y,Y,Y,N,357000,53.43241567,-112.9389822
2015,1030502007,51422 RNG RD 205,2012,Exempt / Farmland / Residential,1 Storey Basementless,245,2636,Y,Y,N,N,614000,53.43060705,-112.9389788
2015,1030503005,51412 RNG RD 205,1999,Exempt / Farmland / Residential,Split Entry,121,1303,Y,Y,Y,Y,413000,53.42698978,-112.9389719
2015,1007704008,51127 RNG RD 210,1999,Exempt / Farmland / Residential,1 Storey & Basement,147,1578,Y,Y,Y,Y,510000,53.38685824,-112.9512188
2015,1007703000,51137 RNG RD 210,2000,Exempt / Farmland / Residential,2 Storey & Basement,166,1785,Y,Y,Y,Y,484000,53.38866011,-112.951219
2015,1018703007,51231 RNG RD 210,1978,Exempt / Farmland / Residential,1 1/2 Storey & Basement,215,2310,Y,Y,Y,N,502750,53.40146409,-112.9512218
2015,1018704005,51223 RNG RD 210,1972,Exempt / Farmland / Residential,Manufactured Home,97,1049,Y,N,Y,Y,544000,53.40146409,-112.9512218
2015,1003705009,51037 RNG RD 203,1957,Exempt / Farmland / Residential,1 Storey & Basement,218,2347,Y,Y,Y,Y,434000,53.374391,-112.8771614
2015,1009302009,51163 RNG RD 204,1982,Residential,2 Storey & Basement,184,1981,N,Y,Y,Y,555000,53.39179017,-112.889629
2015,1006510208,51022 RNG RD 205,1996,Exempt / Farmland / Residential,Split Entry,128,1382,Y,N,Y,N,389000,53.36992993,-112.9287552
2015,1005301005,51069 RNG RD 205,2007,Residential,1 Storey & Basement,171,1836,Y,Y,Y,N,634000,53.37972581,-112.9245042
2015,1010501003,51076 RNG RD 202,2013,Exempt / Farmland / Residential,1 Storey & Basement,174,1871,Y,Y,Y,N,523000,53.38518141,-112.8650286
2015,1017301001,200 51268 RNG RD 204,1997,Residential,1 3/4 Sty. Slab on Grade,182,1960,N,N,N,N,519000,53.40338243,-112.9217529
2015,1034300002,20241 TWP RD 520,1958,Farmland / Residential,1 Storey & Basement,100,1075,Y,N,Y,Y,247290,53.44822913,-112.8651241
2015,1034301000,,1976,Exempt / Farmland / Residential,1 Storey & Basement,127,1368,N,Y,Y,Y,338000,53.45038167,-112.8712179
2015,1022705006,51307 WYE RD,1950,Residential,1 Storey & Basement,83,895,Y,Y,Y,Y,402000,53.41330702,-112.8730517
2015,1019101003,51361 RNG RD 210,2004,Exempt / Farmland / Residential,2 Storey Slab on Grade,343,3695,Y,Y,N,N,650000,53.42500036,-112.9389682
2015,1018100006,,1977,Exempt / Residential,1 Storey Basementless,78,837,Y,Y,N,N,1166000,53.405727,-112.9354498
2015,1016301002,51253 RNG RD 204,1983,Exempt / Farmland / Residential,1 Storey Slab on Grade,283,3046,N,Y,N,N,517000,53.40678265,-112.9017823
2015,1018302008,51241 RNG RD 210,1979,Residential,1 Storey Basementless,60,648,Y,Y,N,N,1435000,53.40335945,-112.9512224
2015,1016700005,51219 RNG RD 204,2009,Exempt / Farmland / Residential,1 3/4 Storey & Basement,344,3707,Y,Y,Y,Y,919000,53.39649481,-112.8957897
2015,1017510207,51206 RNG RD 204,1973,Exempt / Farmland / Residential,1 Storey & Basement,109,1171,N,N,Y,N,280000,53.39973388,-112.914204
2015,1018702009,20560 HWY 14,1940,Exempt / Farmland / Residential,1 Storey & Basement,106,1141,Y,Y,Y,N,230000,53.3981628,-112.9511427
2015,1007100009,20523 HWY 14,1951,Exempt / Farmland / Residential,1 1/2 Storey & Basement,171,1840,Y,N,Y,Y,310000,53.39544799,-112.9389233
2015,1033501006,20322 TWP RD 515,2012,Exempt / Farmland / Residential,1 Storey Basementless,172,1853,Y,Y,Y,N,165500,53.44149974,-112.8897398
2015,1007301003,20555 HWY 14,1965,Exempt / Farmland / Residential,1 Storey & Basement,94,1012,Y,N,Y,Y,447000,53.39542936,-112.9481468
2015,1027102001,20239 TWP RD 515,1981,Exempt / Farmland / Residential,2 Storey & Basement,241,2595,Y,Y,Y,N,497000,53.43962191,-112.86511
2015,1015501008,20228 TWP RD 512,1987,Farmland / Residential,Split Entry,114,1230,Y,N,Y,Y,377620,53.40347163,-112.865044
2015,1010301008,20247 TWP RD 512,1993,Exempt / Farmland / Residential,1 Storey & Basement,129,1387,Y,N,Y,Y,454170,53.38883264,-112.871113
2015,1016710103,20348 TWP RD 512,1955,Exempt / Farmland / Residential,1 Storey & Basement,62,672,Y,Y,Y,Y,229000,53.40341008,-112.8957949
2015,1009501006,51134 RNG RD 203,1987,Farmland / Residential,Split Entry,130,1397,Y,Y,Y,Y,447450,53.38881195,-112.8896244
2015,1004100002,51052 RNG RD 203,2007,Exempt / Farmland / Residential,2 Storey Slab on Grade,303,3259,Y,Y,N,N,582500,53.37797876,-112.8896063
2015,1004301006,51067 RNG RD 204,2004,Residential,1 Storey & Basement,97,1044,N,Y,Y,Y,492000,53.37796877,-112.9017384
2015,1004302004,51055 RNG RD 204,1976,Exempt / Farmland / Residential,1 Storey & Basement,165,1771,Y,Y,Y,Y,511000,53.37435796,-112.9017307
2015,1004101001,51072 RNG RD 203,2000,Exempt / Farmland / Residential,1 Storey & Basement,141,1520,Y,Y,Y,Y,477000,53.38158802,-112.8896136
2015,1009500008,51110 RNG RD 203,2005,Exempt / Farmland / Residential,Split Entry,135,1452,Y,N,Y,Y,495370,53.3852043,-112.889619
2015,1015300005,51271 WYE RD,1974,Exempt / Farmland / Residential,1 Storey & Basement,204,2195,Y,Y,Y,Y,463000,53.40986456,-112.8772012
2015,1015301003,51247 WYE RD,1993,Exempt / Farmland / Residential,Manufactured Home,113,1217,Y,Y,N,N,259000,53.40706572,-112.8772002
2015,1005701006,51025 RNG RD 205,1999,Residential,2 Storey & Basement,201,2159,Y,Y,Y,Y,663000,53.37431238,-112.9263406
2015,1019301009,51341 RNG RD 210,1995,Exempt / Farmland / Residential,2 Storey Slab on Grade,457,4914,Y,Y,N,N,821000,53.42133672,-112.9511443
2015,1005501000,51032 RNG RD 204,1977,Residential,1 Storey & Basement,140,1507,Y,Y,Y,N,505000,53.3743356,-112.9141894
2015,1007702002,51109 RNG RD 210,1980,Residential,2 Storey Slab on Grade,230,2472,Y,Y,N,N,768000,53.38509628,-112.9389259
2015,1007101007,51146 RNG RD 205,1977,Exempt / Farmland / Residential,1 Storey & Basement,204,2198,Y,Y,Y,Y,665830,53.39231038,-112.9389241
2015,1017830209,280 51268 RNG RD 204,1991,Residential,Split Entry,170,1829,Y,Y,Y,Y,785000,53.40316932,-112.9263075
2015,1002700001,51037 RNG RD 202,1967,Residential,Manufactured Home,67,717,N,N,N,N,320000,53.37063105,-112.8525727
2015,1033301001,20351 TWP RD 520,2004,Exempt / Farmland / Residential,1 3/4 Storey & Basement,339,3648,Y,Y,Y,Y,754000,53.4540843,-112.8963919
2015,1009303007,51151 RNG RD 204,1976,Residential,1 Storey & Basement,151,1627,Y,Y,Y,Y,538000,53.39008654,-112.9016841
2015,1022301004,51367 WYE RD,1992,Exempt / Farmland / Residential,Manufactured Home,149,1609,N,N,N,N,311000,53.41791185,-112.8730229
2015,1002301008,20156 HWY 14,1992,Exempt / Farmland / Residential,1 Storey Slab on Grade,104,1119,N,N,N,N,247000,53.3768532,-112.840444
2015,1022300006,51366 WYE RD,2004,Farmland / Residential,Manufactured Home,95,1024,N,Y,N,N,323580,53.42470476,-112.8772286
2015,1033701002,51537 RNG RD 204,1991,Residential,Manufactured Home,107,1152,N,Y,N,N,322000,53.44133592,-112.8897396
2015,1027604009,20235 WYE RD,1905,Residential,1 Storey & Basement,143,1539,Y,Y,Y,Y,527000,53.42803128,-112.8637579
2015,1002300000,51055 RNG RD 202,1935,Exempt / Farmland / Residential,1 Storey Basementless,124,1330,N,Y,N,N,224370,53.38046914,-112.8525689
2015,1032101006,51513 RNG RD 204A,1977,Exempt / Farmland / Residential,1 1/2 Storey & Basement,448,4822,Y,Y,Y,Y,893800,53.44697182,-112.9037136
2015,1033703008,20376 WYE RD,1985,Residential,Manufactured Home,113,1216,N,N,N,N,326000,53.44297895,-112.9002459
2015,1028100004,51446 RNG RD 203,1993,Exempt / Farmland / Residential,1 Storey & Basement,226,2430,Y,Y,Y,Y,765090,53.43311866,-112.8775551
2015,1032301002,20452 TWP RD 515A,1940,Exempt / Farmland / Residential,1 1/2 Storey & Basement,199,2143,Y,Y,Y,N,290000,53.45334708,-112.9264703
2015,1027502002,51438 RNG RD 202,1986,Residential,Manufactured Home,127,1369,Y,N,N,N,404000,53.42561966,-112.8561263
2015,1008300004,51153 RNG RD 205,2007,Exempt / Farmland / Residential,1 Storey & Basement,284,3059,Y,Y,Y,Y,953000,53.39328336,-112.9263244
2015,1034101004,20248 TWP RD 515A,1945,Exempt / Farmland / Residential,1 1/2 Storey & Basement,115,1243,N,Y,Y,N,277000,53.44704414,-112.8530263
2015,1008100008,20417 HWY 14,1978,Exempt / Farmland / Residential,1 Storey & Basement,89,960,Y,Y,Y,Y,356500,53.39579901,-112.9022134
2015,1010100004,20227 TWP RD 512,1974,Exempt / Farmland / Residential,1 1/2 Sty. Slab on Grade,142,1533,Y,Y,N,N,239000,53.39597685,-112.8650394
2015,1028700001,51403 RNG RD 204,1968,Residential,2 Storey Basementless,102,1101,Y,Y,N,N,604000,53.43216443,-112.8930661
2015,1030300006,20565 TWP RD 515,2007,Exempt / Farmland / Residential,Manufactured Home,167,1802,Y,Y,N,N,383000,53.43687337,-112.9511409
2015,1014700007,20156 TWP RD 512,2007,Exempt / Farmland / Residential,1 Storey & Basement,211,2270,Y,Y,Y,N,523000,53.4034884,-112.8525748
2015,1029300009,51477 RNG RD 205,1993,Exempt / Farmland / Residential,Manufactured Home,137,1471,N,N,N,N,360000,53.43599642,-112.9169264
2015,1022100000,20233 WYE RD,1998,Exempt / Farmland / Residential,1 3/4 Storey & Basement,185,1988,Y,N,Y,Y,571000,53.42516719,-112.8650927
2015,1016100008,51278A WYE RD,1978,Exempt / Farmland / Residential,1 3/4 Storey Basementless,205,2212,Y,Y,Y,N,559000,53.40883582,-112.8896451
2015,1022500001,51328 RNG RD 202,1999,Exempt / Farmland / Residential,1 Storey & Basement,240,2579,Y,Y,Y,Y,732500,53.41792633,-112.8650704
2015,1009700004,51121 RNG RD 204,2004,Exempt / Farmland / Residential,Split Entry & Bonus Upper,109,1174,Y,Y,Y,Y,391000,53.38879974,-112.9017594
2015,1014300006,51251 RNG RD 202,2011,Exempt / Farmland / Residential,2 Storey & Basement,398,4281,Y,Y,Y,Y,987000,53.40670619,-112.8525781
2015,1006700007,20562 TWP RD 510,1993,Exempt / Farmland / Residential,1 1/2 Sty. Slab on Grade,90,970,Y,Y,N,N,289000,53.3742377,-112.9512142
2015,1030700007,51427 RNG RD 210,1981,Exempt / Farmland / Non-Residential / Residential,Manufactured Home,120,1289,Y,N,N,N,277970,53.42522766,-112.9389686
2015,1006100000,51044 RNG RD 205,1993,Exempt / Farmland / Residential,1 Storey & Basement,146,1576,Y,Y,Y,Y,481000,53.37427504,-112.938929
2015,2006337006,11 20575 WYE RD,1967,Residential,1 Storey Basementless,94,1007,Y,Y,N,N,205000,53.46191723,-112.948326
2015,2006338004,13 20575 WYE RD,1959,Residential,1 Storey Basementless,67,725,Y,N,N,N,138000,53.46219069,-112.9483272
2015,2006339002,15 20575 WYE RD,2003,Residential,2 Storey & Basement,167,1800,Y,Y,Y,N,385000,53.46232743,-112.9483278
2015,2006341008,3 20575 WYE RD,1960,Residential,1 Storey Basementless,108,1165,Y,N,N,N,186000,53.46189209,-112.9476372
2015,2006340000,17 20575 WYE RD,1976,Residential,1 Storey Basementless,71,768,Y,N,N,N,179000,53.46232966,-112.9476389
2015,2006320002,65 20575 WYE RD,1955,Residential,1 Storey Basementless,96,1030,N,N,N,N,169000,53.46318589,-112.9499919
2015,2006316000,26 20575 WYE RD,1977,Residential,1 1/2 Storey & Basement,148,1592,Y,Y,Y,N,250000,53.46277771,-112.9493916
2015,2006334003,7 20575 WYE RD,1977,Residential,Split Entry,105,1134,Y,N,Y,Y,295000,53.46164378,-112.9483247
2015,2006336008,9 20575 WYE RD,1950,Residential,1 Storey Basementless,57,608,Y,N,N,N,160000,53.46171214,-112.948325
2015,2006311001,,1970,Residential,1 Storey & Basement,71,767,Y,N,Y,N,220000,53.46650256,-112.950429
2015,2006330001,10 20575 WYE RD,1955,Residential,1 Storey Basementless,82,880,Y,N,N,N,197000,53.46218678,-112.9496097
2015,2006352104,25 20575 WYE RD,1961,Residential,1 Storey & Basement,83,897,Y,Y,Y,N,255000,53.46292059,-112.947733
2015,2006319004,67 20575 WYE RD,2007,Residential,1 Storey & Basement,170,1832,Y,Y,Y,Y,496000,53.46332269,-112.9499413
2015,2006323505,61 20575 WYE RD,1979,Residential,1 Storey & Basement,89,954,N,N,Y,Y,258000,53.46277552,-112.9501436
2015,2006324004,55 20575 WYE RD,1959,Residential,1 Storey Basementless,104,1116,Y,N,N,N,183000,53.46250193,-112.9502447
