CATEGORY,YEAR,Neighbourhood,ADDRESS,QUADRANT,Ward,LATITUDE,LONGITUDE,LOCATION,,,,Value
General,2015,Crestwood,9716  -  141 STREET,W,1,53.53541064,-113.562544,"(53.5354106402473, -113.562543962177)",,,,1
General,2015,Crestwood,9720  -  141 STREET,W,1,53.53565118,-113.5622317,"(53.5356511758273, -113.562231661123)",,,,1
General,2015,Crestwood,9724  -  141 STREET,W,1,53.53585385,-113.5621691,"(53.5358538506721, -113.562169114328)",,,,1
Edible,2015,Crestwood,9445  -  142 STREET,W,1,53.53165962,-113.5649566,"(53.5316596183834, -113.564956621321)",,,,1
General,2015,Crestwood,9544  -  142 STREET,W,1,53.53295013,-113.5661977,"(53.5329501315887, -113.566197670353)",,,,1
General,2015,Crestwood,9719  -  142 STREET,W,1,53.53522907,-113.56499,"(53.5352290690443, -113.564990037671)",,,,1
General,2015,Crestwood,9824  -  142 STREET,W,1,53.53734429,-113.5662005,"(53.537344285553, -113.566200527764)",,,,1
General,2015,Crestwood,9519  -  143 STREET,W,1,53.53248691,-113.5669465,"(53.5324869124833, -113.566946464189)",,,,1
General,2015,Crestwood,9523  -  143 STREET,W,1,53.53262387,-113.566947,"(53.5326238699973, -113.566946982403)",,,,1
General,2015,Crestwood,9725  -  143 STREET,W,1,53.53517563,-113.566953,"(53.5351756277612, -113.566952968949)",,,,1
General,2015,Crestwood,9415  -  144 STREET,W,1,53.5306663,-113.5688191,"(53.5306662952006, -113.5688191347)",,,,1
General,2015,Crestwood,9430  -  144 STREET,W,1,53.53053036,-113.5697885,"(53.5305303598775, -113.569788523632)",,,,1
General,2015,Crestwood,9902  -  144 STREET,W,1,53.53749498,-113.5698178,"(53.5374949818952, -113.569817844228)",,,,1
General,2015,Crestwood,9910  -  144 STREET,W,1,53.53800325,-113.5697905,"(53.5380032482244, -113.569790547794)",,,,1
General,2015,Crestwood,9914  -  145 STREET,W,1,53.53827904,-113.571518,"(53.5382790386837, -113.571517973425)",,,,1
General,2015,Crestwood,9934  -  145 STREET,W,1,53.53896319,-113.57152,"(53.5389631941738, -113.571519965651)",,,,1
General,2015,Crestwood,9517  -  146 STREET,W,1,53.53220428,-113.57227,"(53.5322042779309, -113.572270035483)",,,,1
General,2015,Crestwood,9902  -  148 STREET,W,1,53.53787429,-113.5767433,"(53.5378742896679, -113.576743311048)",,,,1
General,2015,Crestwood,10029  -  148 STREET,W,1,53.54013698,-113.5757805,"(53.5401369824752, -113.575780468735)",,,,1
Natural,2015,Crestwood,9911  -  149 STREET,W,1,53.53814904,-113.5774317,"(53.5381490444367, -113.577431691625)",,,,1
General,2015,Crestwood,10041  -  149 STREET,W,1,53.54062149,-113.5770912,"(53.5406214943732, -113.577091208669)",,,,1
General,2015,Crestwood,14008  -  95 AVENUE,W,1,53.53215471,-113.5625877,"(53.5321547138851, -113.562587668912)",,,,1
General,2015,Crestwood,14111  -  96 AVENUE,W,1,53.53263668,-113.5641176,"(53.5326366753931, -113.564117628927)",,,,1
General,2015,Crestwood,14423  -  96 AVENUE,W,1,53.53235263,-113.5722047,"(53.5323526277536, -113.572204710812)",,,,1
General,2015,Crestwood,14104  -  97 AVENUE,W,1,53.53507269,-113.5626069,"(53.5350726913145, -113.56260687491)",,,,1
General,2015,Crestwood,14120  -  97 AVENUE,W,1,53.53503997,-113.5642744,"(53.5350399681165, -113.564274358127)",,,,1
General,2015,Crestwood,14124  -  97 AVENUE,W,1,53.53482915,-113.5643534,"(53.5348291481043, -113.564353418301)",,,,1
General,2015,Crestwood,14104  -  98 AVENUE,W,1,53.53671853,-113.5616448,"(53.5367185302835, -113.561644751499)",,,,1
General,2015,Crestwood,14107  -  98 AVENUE,W,1,53.53607629,-113.5624017,"(53.536076287557, -113.562401662056)",,,,1
General,2015,Crestwood,14108  -  98 AVENUE,W,1,53.53673309,-113.5619655,"(53.5367330947754, -113.561965517656)",,,,1
General,2015,Crestwood,14131  -  98 AVENUE,W,1,53.53549898,-113.56405,"(53.5354989819941, -113.564050025991)",,,,1
General,2015,Crestwood,14139  -  98 AVENUE,W,1,53.53558651,-113.56499,"(53.5355865138799, -113.564989994119)",,,,1
General,2015,Crestwood,14140  -  98 AVENUE,W,1,53.53645551,-113.5643468,"(53.5364555084139, -113.564346754912)",,,,1
General,2015,Crestwood,14144  -  98 AVENUE,W,1,53.53620472,-113.5643466,"(53.5362047178494, -113.564346644328)",,,,1
General,2015,Crestwood,14352  -  98 AVENUE,W,1,53.53712903,-113.5703548,"(53.5371290256363, -113.570354785396)",,,,1
General,2015,Crestwood,14515  -  98 AVENUE,W,1,53.53724244,-113.5722937,"(53.537242441959, -113.572293715575)",,,,1
General,2015,Crestwood,14407  -  MACKENZIE DRIVE,W,1,53.5299573,-113.5699167,"(53.5299572982451, -113.569916689958)",,,,1
General,2015,Crestwood,14423  -  MACKENZIE DRIVE,W,1,53.53016332,-113.5708519,"(53.5301633194168, -113.570851865555)",,,,1
General,2015,Crestwood,8  -  RIVERSIDE CRESCENT,W,1,53.53104428,-113.5635787,"(53.5310442770889, -113.56357869966)",,,,1
General,2015,Crestwood,15  -  RIVERSIDE CRESCENT,W,1,53.53158276,-113.5619404,"(53.5315827575506, -113.561940359962)",,,,1
General,2015,Crestwood,20  -  RIVERSIDE CRESCENT,W,1,53.53046314,-113.5620817,"(53.5304631426567, -113.562081664256)",,,,1
General,2015,Crestwood,24  -  RIVERSIDE CRESCENT,W,1,53.53039523,-113.5610371,"(53.5303952333986, -113.561037064405)",,,,1
General,2015,Crestwood,28  -  RIVERSIDE CRESCENT,W,1,53.53095647,-113.5610011,"(53.5309564660064, -113.561001066234)",,,,1
General,2015,Crestwood,30  -  RIVERSIDE CRESCENT,W,1,53.53119463,-113.5609591,"(53.5311946297841, -113.560959102766)",,,,1
General,2015,Crestwood,9550  -  RIVERSIDE DRIVE,W,1,53.5334445,-113.5613125,"(53.5334445034624, -113.561312544972)",,,,1
General,2015,Crestwood,9716  -  RIVERSIDE DRIVE,W,1,53.53536577,-113.5606204,"(53.5353657661572, -113.56062040504)",,,,1
General,2015,Crestwood,9724  -  RIVERSIDE DRIVE,W,1,53.53591465,-113.5603108,"(53.5359146520663, -113.560310766515)",,,,1
General,2015,Crestwood,9732  -  RIVERSIDE DRIVE,W,1,53.53638157,-113.5602011,"(53.5363815654803, -113.560201064651)",,,,1
General,2015,Crestwood,13825  -  SUMMIT DRIVE,W,1,53.53717224,-113.5625641,"(53.5371722387377, -113.562564073127)",,,,1
General,2015,Crestwood,13829  -  SUMMIT DRIVE,W,1,53.53718736,-113.562897,"(53.5371873575552, -113.562897040563)",,,,1
General,2015,Crestwood,14325  -  SUMMIT DRIVE,W,1,53.5385307,-113.5688108,"(53.5385307018948, -113.56881079509)",,,,1
General,2015,Crestwood,14609  -  SUMMIT DRIVE,W,1,53.53991645,-113.57353,"(53.5399164507893, -113.573529995356)",,,,1
General,2015,Crestwood,13714  -  SUMMIT POINT,W,1,53.53725764,-113.5585768,"(53.5372576374605, -113.558576793695)",,,,1
General,2015,Crestwood,13718  -  SUMMIT POINT,W,1,53.5371575,-113.559186,"(53.5371574980216, -113.559185961402)",,,,1
General,2015,Crestwood,13719  -  SUMMIT POINT,W,1,53.53646355,-113.5585063,"(53.5364635451931, -113.558506283883)",,,,1
General,2015,Crestwood,13723  -  SUMMIT POINT,W,1,53.53627617,-113.5588348,"(53.5362761684363, -113.558834802797)",,,,1
General,2015,Crestwood,13727  -  SUMMIT POINT,W,1,53.53632044,-113.5592118,"(53.5363204398181, -113.559211806269)",,,,1
General,2015,Cromdale,7605  -  112S AVENUE,NE,7,53.56068029,-113.4571844,"(53.5606802933858, -113.457184448056)",,,,1
General,2015,Cromdale,11022  -  76 STREET,NE,7,53.55989714,-113.4568497,"(53.5598971446252, -113.456849745147)",,,,1
General,2015,Cromdale,11036  -  76 STREET,NE,7,53.56029636,-113.4570355,"(53.5602963644352, -113.457035508316)",,,,1
General,2015,Cromdale,11260  -  78 STREET,NE,7,53.56211004,-113.4620221,"(53.5621100386231, -113.462022068083)",,,,1
General,2015,Cumberland,15024  -  133 STREET,NW,2,53.61309534,-113.5500625,"(53.6130953437711, -113.550062454853)",,,,1
General,2015,Daly Grove,3412  -  16A AVENUE,SE,12,53.44398941,-113.3947005,"(53.4439894133651, -113.394700467325)",,,,1
General,2015,Daly Grove,3608  -  16A AVENUE,SE,12,53.44403672,-113.397092,"(53.4440367234079, -113.397091970153)",,,,1
General,2015,Daly Grove,3820  -  19 AVENUE,SE,12,53.45073411,-113.4017501,"(53.4507341079354, -113.401750104888)",,,,1
General,2015,Daly Grove,4024  -  19 AVENUE,SE,12,53.45099609,-113.4043182,"(53.4509960909242, -113.404318235924)",,,,1
General,2015,Daly Grove,4120  -  19 AVENUE,SE,12,53.45106952,-113.4055242,"(53.4510695209581, -113.405524204036)",,,,1
General,2015,Daly Grove,4003  -  20 AVENUE,SE,12,53.45129708,-113.4031588,"(53.4512970750805, -113.40315879319)",,,,1
General,2015,Daly Grove,2020  -  35 STREET,SE,12,53.45178096,-113.3954062,"(53.4517809572331, -113.395406244173)",,,,1
General,2015,Dechene,17816  -  58 AVENUE,W,5,53.49470368,-113.6300757,"(53.4947036822861, -113.630075728808)",,,,1
General,2015,Dechene,18104  -  58 AVENUE,W,5,53.4932582,-113.6361855,"(53.4932581952938, -113.636185452236)",,,,1
General,2015,Dechene,151  -  DECHENE ROAD,W,5,53.4892542,-113.6353135,"(53.4892541979332, -113.635313523698)",,,,1
General,2015,Dechene,237  -  DECHENE ROAD,W,5,53.4911239,-113.6324135,"(53.4911239009657, -113.6324135326)",,,,1
General,2015,Dechene,247  -  DECHENE ROAD,W,5,53.49143645,-113.6326915,"(53.4914364451897, -113.632691458249)",,,,1
General,2015,Dechene,301  -  DECHENE ROAD,W,5,53.49327387,-113.633856,"(53.4932738712039, -113.633856021588)",,,,1
General,2015,Delton,12307  -  90 STREET,NE,7,53.57859644,-113.4791666,"(53.5785964407339, -113.47916660437)",,,,1
General,2015,Delton,12333  -  92 STREET,NE,7,53.57931925,-113.4822778,"(53.5793192514903, -113.482277848923)",,,,1
General,2015,Delton,12410  -  92 STREET,NE,7,53.58020971,-113.4831365,"(53.5802097079241, -113.483136547596)",,,,1
General,2015,Delton,12419  -  95A STREET,NE,7,53.5805103,-113.4884471,"(53.5805102966678, -113.48844705839)",,,,1
General,2015,Delton,12253  -  96 STREET,NE,7,53.5781559,-113.4899884,"(53.5781558968126, -113.489988370684)",,,,1
General,2015,Delwood,6708  -  132 AVENUE,NE,7,53.5925145,-113.4449038,"(53.5925144964952, -113.444903823899)",,,,1
General,2015,Delwood,7802  -  132A AVENUE,NE,7,53.59338501,-113.4612414,"(53.593385011826, -113.461241399832)",,,,1
General,2015,Delwood,6808  -  135A AVENUE,NE,7,53.59792587,-113.4457797,"(53.5979258729292, -113.445779737029)",,,,1
General,2015,Delwood,6812  -  135A AVENUE,NE,7,53.59794898,-113.446071,"(53.5979489766445, -113.446071027444)",,,,1
General,2015,Delwood,7007  -  137 AVENUE,NE,7,53.59924042,-113.4495387,"(53.599240416582, -113.449538684341)",,,,1
General,2015,Delwood,7011  -  137 AVENUE,NE,7,53.59924017,-113.4497504,"(53.5992401682779, -113.449750420909)",,,,1
General,2015,Delwood,13502  -  66 STREET,NE,7,53.59702777,-113.4434419,"(53.5970277674892, -113.443441866101)",,,,1
General,2015,Delwood,13308  -  71 STREET,NE,7,53.59423237,-113.4512199,"(53.5942323695781, -113.45121989912)",,,,1
General,2015,Delwood,13308  -  73 STREET,NE,7,53.59409768,-113.4543904,"(53.5940976829639, -113.454390370585)",,,,1
General,2015,Delwood,13312  -  73 STREET,NE,7,53.59423735,-113.4543896,"(53.5942373483103, -113.454389643668)",,,,1
General,2015,Delwood,13504  -  73 STREET,NE,7,53.59748008,-113.4543155,"(53.5974800757077, -113.454315535706)",,,,1
Natural,2015,Delwood,6920  -  DELWOOD ROAD,NE,7,53.59678749,-113.4485683,"(53.5967874935197, -113.448568324557)",,,,1
General,2015,Delwood,6931  -  DELWOOD ROAD,NE,7,53.5963915,-113.4493911,"(53.5963914972627, -113.449391113281)",,,,1
General,2015,Delwood,7624  -  DELWOOD ROAD,NE,7,53.59705028,-113.4589581,"(53.5970502774229, -113.458958119313)",,,,1
General,2015,Dovercourt,13916  -  119 AVENUE,NW,2,53.57160844,-113.5625584,"(53.5716084389246, -113.562558425858)",,,,1
General,2015,Dovercourt,14016  -  121 AVENUE,NW,2,53.57297776,-113.562966,"(53.5729777598738, -113.562966045952)",,,,1
General,2015,Dovercourt,13411  -  123 AVENUE,NW,2,53.57523424,-113.5562908,"(53.5752342429747, -113.556290817559)",,,,1
General,2015,Dovercourt,13572  -  124 AVENUE,W,2,53.57858556,-113.5637157,"(53.5785855641627, -113.56371572696)",,,,1
General,2015,Dovercourt,13555  -  124B AVENUE,NW,2,53.58032387,-113.5629198,"(53.5803238719556, -113.562919770075)",,,,1
General,2015,Dovercourt,11808  -  134 STREET,W,2,53.57103952,-113.5528383,"(53.5710395184036, -113.552838262768)",,,,1
Edible,2015,Dovercourt,12203  -  135 STREET,W,2,53.57286831,-113.5543196,"(53.5728683124428, -113.554319557325)",,,,1
Public Space,2015,Dovercourt,12218  -  135 STREET,W,2,53.57301923,-113.5560893,"(53.5730192334909, -113.556089301078)",,,,1
General,2015,Dovercourt,11823  -  139 STREET,W,2,53.57122406,-113.5609308,"(53.5712240602157, -113.560930779998)",,,,1
General,2015,Dovercourt,12320  -  140 STREET,NW,2,53.57678632,-113.5634787,"(53.5767863176695, -113.563478709234)",,,,1
General,2015,Dovercourt,12227  -  141 STREET,W,2,53.57550178,-113.5641806,"(53.5755017849363, -113.56418059063)",,,,1
General,2015,Dovercourt,12239  -  141 STREET,W,2,53.57591246,-113.5641769,"(53.5759124555834, -113.564176850497)",,,,1
Edible,2015,Dovercourt,12243  -  141 STREET,W,2,53.57604934,-113.5641756,"(53.5760493427609, -113.564175593731)",,,,1
General,2015,Dovercourt,12315  -  141 STREET,W,2,53.57665166,-113.5641701,"(53.5766516590491, -113.564170108998)",,,,1
General,2015,Dovercourt,12216  -  DOVERCOURT CRESC,W,2,53.57370492,-113.5589776,"(53.5737049217034, -113.558977568221)",,,,1
General,2015,Dovercourt,12223  -  DOVERCOURT CRESC,NW,2,53.57318627,-113.5574119,"(53.5731862670971, -113.557411891781)",,,,1
General,2015,Downtown,9921  -  104 STREET,NW,6,53.53797595,-113.4987167,"(53.5379759518142, -113.498716656685)",,,,1
General,2015,Downtown,10030  -  104 STREET,NW,6,53.53998265,-113.499774,"(53.5399826523723, -113.499774001961)",,,,1
General,2015,Duggan,3604  -  104 STREET,SW,10,53.471617,-113.4978051,"(53.4716169951895, -113.497805135126)",,,,1
General,2015,Duggan,3540  -  104a STREET,SW,10,53.47072159,-113.4988583,"(53.4707215913371, -113.498858291373)",,,,1
General,2015,Duggan,3603  -  106A STREET,SW,10,53.47001582,-113.505349,"(53.470015816731, -113.505349026148)",,,,1
General,2015,Duggan,3407  -  108 STREET,SW,10,53.46761809,-113.5082957,"(53.4676180894276, -113.508295704129)",,,,1
General,2015,Duggan,3543  -  108 STREET,SW,10,53.46984731,-113.5083897,"(53.4698473121263, -113.508389716239)",,,,1
General,2015,Duggan,3603  -  108 STREET,SW,10,53.46998424,-113.5083902,"(53.4699842354384, -113.508390167201)",,,,1
General,2015,Duggan,3608  -  108 STREET,SW,10,53.47016971,-113.5092508,"(53.470169714761, -113.509250802332)",,,,1
General,2015,Duggan,3623  -  108 STREET,SW,10,53.47066883,-113.5083924,"(53.4706688337945, -113.508392377036)",,,,1
Natural,2015,Duggan,3632  -  108 STREET,SW,10,53.47105711,-113.5093742,"(53.4710571149417, -113.509374171256)",,,,1
Natural,2015,Duggan,3652  -  108 STREET,SW,10,53.4717078,-113.5098202,"(53.4717077967216, -113.509820219188)",,,,1
General,2015,Duggan,3803  -  108 STREET,SW,10,53.47351173,-113.5101891,"(53.4735117257239, -113.510189141513)",,,,1
Natural,2015,Duggan,3836  -  108 STREET,SW,10,53.47451043,-113.5116567,"(53.4745104272557, -113.511656716198)",,,,1
Natural,2015,Duggan,3911  -  108 STREET,SW,10,53.47530857,-113.510805,"(53.4753085677745, -113.510805049749)",,,,1
General,2015,Duggan,3603  -  109B STREET,SW,10,53.4696808,-113.5130705,"(53.4696807964465, -113.513070487951)",,,,1
General,2015,Duggan,3544  -  110 STREET,SW,10,53.46984091,-113.5154081,"(53.4698409058547, -113.515408080135)",,,,1
Natural,2015,Duggan,3623  -  110 STREET,SW,10,53.4705631,-113.5147046,"(53.4705630956664, -113.51470460367)",,,,1
General,2015,Duggan,3835  -  110 STREET,SW,10,53.47407567,-113.5143888,"(53.4740756696337, -113.514388820346)",,,,1
General,2015,Duggan,3840  -  110 STREET,SW,10,53.47422642,-113.5152251,"(53.4742264191355, -113.515225107452)",,,,1
General,2015,Duggan,10412  -  35 AVENUE,SW,10,53.4691422,-113.4979793,"(53.4691422035215, -113.497979257864)",,,,1
General,2015,Duggan,10903  -  35 AVENUE,SW,10,53.46796297,-113.5106402,"(53.4679629676238, -113.510640211801)",,,,1
Natural,2015,Duggan,10811  -  35A AVENUE,SW,10,53.46877521,-113.5095819,"(53.4687752067715, -113.509581945865)",,,,1
General,2015,Duggan,10823  -  35A AVENUE,SW,10,53.46877443,-113.510298,"(53.4687744319584, -113.510297989043)",,,,1
Natural,2015,Duggan,10923  -  35A AVENUE,SW,10,53.46877288,-113.5117301,"(53.4687728783845, -113.51173006024)",,,,1
General,2015,Duggan,10971  -  35A AVENUE,SW,10,53.46876307,-113.51467,"(53.4687630724256, -113.514670015879)",,,,1
General,2015,Duggan,10527  -  36 AVENUE,SW,10,53.47022794,-113.501729,"(53.4702279375441, -113.501728990125)",,,,1
General,2015,Duggan,10528  -  36 AVENUE,SW,10,53.47064884,-113.5018573,"(53.4706488429135, -113.501857258121)",,,,1
General,2015,Duggan,10947  -  36 AVENUE,SW,10,53.46961762,-113.5133743,"(53.4696176217265, -113.513374347422)",,,,1
Natural,2015,Duggan,10928  -  36A AVENUE,SW,10,53.47145815,-113.5123641,"(53.4714581461955, -113.512364127087)",,,,1
General,2015,Duggan,10803  -  37 AVENUE,SW,10,53.47220652,-113.5101966,"(53.4722065234706, -113.510196563932)",,,,1
General,2015,Duggan,10915  -  37 AVENUE,SW,10,53.47184177,-113.512124,"(53.4718417718058, -113.512124021529)",,,,1
General,2015,Duggan,10916  -  37 AVENUE,SW,10,53.47235098,-113.5122998,"(53.4723509772582, -113.512299761888)",,,,1
General,2015,Duggan,10923  -  37 AVENUE,SW,10,53.47184133,-113.5125876,"(53.471841326891, -113.512587550796)",,,,1
General,2015,Duggan,10943  -  37 AVENUE,SW,10,53.47184009,-113.5138761,"(53.4718400873847, -113.513876067504)",,,,1
General,2015,Duggan,10803  -  38 AVENUE,SW,10,53.47302699,-113.5107866,"(53.4730269910242, -113.510786600379)",,,,1
General,2015,Duggan,10812  -  38 AVENUE,SW,10,53.47329388,-113.511508,"(53.4732938818724, -113.511507955357)",,,,1
General,2015,Duggan,10819  -  38 AVENUE,SW,10,53.47274603,-113.5115984,"(53.4727460270741, -113.511598440616)",,,,1
General,2015,Duggan,10823  -  38 AVENUE,SW,10,53.47273487,-113.5118792,"(53.4727348719876, -113.511879150093)",,,,1
General,2015,Duggan,10803  -  38A AVENUE,SW,10,53.47384744,-113.5113766,"(53.4738474374466, -113.511376614529)",,,,1
General,2015,Duggan,10828  -  38A AVENUE,SW,10,53.47422519,-113.5130328,"(53.4742251891954, -113.513032822876)",,,,1
General,2015,Duggan,10827  -  39 AVENUE,SW,10,53.47460486,-113.5130568,"(53.4746048601275, -113.513056808303)",,,,1
General,2015,Duggan,10903  -  39 AVENUE,SW,10,53.47460464,-113.5132863,"(53.4746046448898, -113.513286328567)",,,,1
General,2015,Duggan,10904  -  39 AVENUE,SW,10,53.47511397,-113.5132875,"(53.4751139733081, -113.513287519644)",,,,1
General,2015,Duggan,10916  -  39 AVENUE,SW,10,53.47511323,-113.5140678,"(53.475113230709, -113.514067819652)",,,,1
General,2015,Dunluce,15803  -  119 STREET,NW,3,53.62012969,-113.5273173,"(53.6201296857739, -113.527317314864)",,,,1
General,2015,Dunluce,15704  -  123 STREET,NW,3,53.6186189,-113.5344932,"(53.6186188953613, -113.53449321688)",,,,1
General,2015,Dunluce,16033  -  123A STREET,NW,3,53.62081639,-113.5364838,"(53.6208163896704, -113.536483775785)",,,,1
Public Space,2015,Dunluce,12604  -  153 AVENUE,NW,3,53.61896146,-113.5390986,"(53.6189614584758, -113.539098589797)",,,,1
General,2015,Dunluce,12228  -  156 AVENUE,NW,3,53.61782624,-113.5329798,"(53.617826240865, -113.532979819067)",,,,1
General,2015,Dunluce,11716  -  157 AVENUE,NW,3,53.61953851,-113.525118,"(53.6195385063855, -113.525118008714)",,,,1
General,2015,Dunluce,12204  -  157 AVENUE,NW,3,53.61862052,-113.5321911,"(53.6186205233391, -113.532191109837)",,,,1
General,2015,Dunluce,12211  -  157 AVENUE,NW,3,53.61815527,-113.5327165,"(53.6181552737323, -113.532716511775)",,,,1
General,2015,Dunluce,12223  -  157 AVENUE,NW,3,53.618154,-113.533511,"(53.6181539965351, -113.533510968433)",,,,1
General,2015,Dunluce,12108  -  158 AVENUE,NW,3,53.61957295,-113.5333582,"(53.6195729457638, -113.533358151971)",,,,1
General,2015,Dunluce,12519  -  161 AVENUE,NW,3,53.62263626,-113.5380374,"(53.6226362581943, -113.538037427871)",,,,1
